time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-0.25434565580507784,-4.414010857335766,18.08528304877245,5.999444858249943,6.202535886793349,0.0,0.2546398731057359,-4.74207298571764,4.577170646733459,-0.1089300471171034,-0.07856638922109206,0.0,467.33555454671125,464.7721070822528,466.68805833750645,465.9872603959292
3.000000000000002,-0.23786644457040276,-4.703096193810363,18.35625776007609,5.992881908302957,6.198061481677261,0.0,0.2950222958899913,-4.894801552636475,4.455328209272567,-0.11030228259880168,-0.06759484434569707,0.0,403.7614695972976,404.74530427415226,403.6261988891664,403.4904232470993
3.0600000000000023,-0.21843718117528266,-5.003018417677209,18.62502518103465,5.986656530418053,6.194270552880086,0.0,0.3529523554470254,-5.103206869310895,4.5026685356432035,-0.09313101154501768,-0.055566253708203985,0.0,460.4908513921802,461.4387550935482,461.14815330120734,462.4936839829212
3.1200000000000023,-0.19565804345495544,-5.31494682212665,18.894445518924,5.9808292968345445,6.190927742519808,0.0,0.40662206315223126,-5.295005693656465,4.477478329587194,-0.10660573884784395,-0.05600952881645629,0.0,439.89164729319026,439.8527983496553,440.01493893797425,438.8894843104656
3.1800000000000024,-0.1694957691095973,-5.638857470565107,19.163358279468316,5.975085451136167,6.187908571594038,0.0,0.4657050504858121,-5.502618666031423,4.485519136427087,-0.07992624932975399,-0.04085656014694268,0.0,450.8708310036882,452.0920232545799,451.24820862571363,453.38915989260505
3.2400000000000024,-0.13982171898543755,-5.97509461084066,19.4318354252141,5.970314639065531,6.186192762521088,0.0,0.5235780386448688,-5.705836243948458,4.463155290145048,-0.07870111562109953,-0.011340779027069208,0.0,441.858844013392,444.2855535628636,443.83428920142376,443.9297713319476
3.3000000000000025,-0.10647582197317491,-6.324206544642105,19.70061340268379,5.965982551015344,6.18543436745049,0.0,0.5879586397554019,-5.931713316499893,4.4952364650259184,-0.061635455023759646,-0.015373687210682116,0.0,462.73519732422176,462.41768029331587,461.81279784376034,463.15328172972676
3.3600000000000025,-0.06939483179803844,-6.686551384796818,19.96988538324503,5.962440493487799,6.185180207254255,0.0,0.648082902078575,-6.146933249357672,4.479898231818064,-0.05428440502483494,0.011859573027623766,0.0,447.55395654290396,449.7655521137079,448.951854369308,449.5456151897291
3.4200000000000026,-0.028730947919035663,-7.061855292680095,20.2379621371334,5.958778496578219,6.186295908112291,0.0,0.7072591949031883,-6.363696436995822,4.45544191242057,-0.08005918155188496,0.029478316142663705,0.0,447.0057921634661,448.4395205197434,447.80859112608306,445.703661345727
3.4800000000000026,0.01605750618332544,-7.452271941822543,20.510377708919513,5.954428452476881,6.188427027856754,0.0,0.7853004715791846,-6.650546017922496,4.623324994762296,-0.06055962930512816,0.04546686995398275,0.0,508.1259462132029,509.27141765586964,507.42304191656046,508.81770721157005
3.5400000000000027,0.06490911574654133,-7.858139751286515,20.78717788169906,5.95068196657332,6.191241177249896,0.0,0.8427885457781846,-6.878920043173533,4.602701351209108,-0.06649697577938117,0.04962850846329468,0.0,452.523896911772,452.8601169758178,454.6814058173477,454.2026425297563
3.6000000000000028,0.11737854009857354,-8.278645061578391,21.064985527810705,5.946769669758417,6.194405943970107,0.0,0.905784318647899,-7.138386281130578,4.656411549928798,-0.06273973817021543,0.058345899861638434,0.0,478.2734912611664,478.9387035418059,478.84858404190635,479.1315790073036
3.660000000000003,0.17319998650569604,-8.713532761482341,21.342135626764673,5.943414938572543,6.198001975055147,0.0,0.9546154304823622,-7.358514551820985,4.581555186915207,-0.044910887100887004,0.06293305777773305,0.0,438.63266212268246,439.0161213850068,439.2646707076359,440.7388041072512
3.720000000000003,0.23214140032860933,-9.162762827168473,21.61756476537354,5.94033423607765,6.201756448448339,0.0,1.0096598167281914,-7.616293945954981,4.598497175312073,-0.06907198031180087,0.06184807689566365,0.0,470.7453979126528,470.66400021352723,471.0048512881966,469.1303875801454
3.780000000000003,0.2939323373504288,-9.626044235308022,21.88957232734061,5.936944234763246,6.205326783899082,0.0,1.0497678897989107,-7.827201158151987,4.468325232086902,-0.03893399190699173,0.0543549104657442,0.0,422.50678008776237,421.86274791089943,422.9791024593794,425.5647175760555
3.840000000000003,0.35799128518175644,-10.10175961251427,22.15271511866253,5.934337007297918,6.209236027148638,0.0,1.0852964183642084,-8.030796158025625,4.303260077816824,-0.054512705434495344,0.08088054951407228,0.0,409.52956533138547,411.8862229784001,411.68128259874675,410.2988025168152
3.900000000000003,0.42441983693975094,-10.591233464782173,22.40974770912904,5.931135472117639,6.214251686612943,0.0,1.128499153106351,-8.285660773910257,4.263811063572111,-0.05114662251084102,0.08853084348327309,0.0,453.9637322607424,454.58285651514495,453.86960901801757,454.1379447842208
3.960000000000003,0.493302780450139,-11.095951441063965,22.663778128355975,5.928376025176126,6.219533265999576,0.0,1.1671020723013001,-8.538978560113048,4.203305710554058,-0.037283588274324195,0.08699841775873855,0.0,448.98993178488314,448.8719023408658,447.811575260867,448.93685379792004
4.020000000000002,0.5643046709479552,-11.615472909314978,22.91261545645002,5.925743087331551,6.225052714839119,0.0,1.1991865720797064,-8.77921203040114,4.091028897865747,-0.06228227102250774,0.10045918193413655,0.0,431.3037644688578,432.4467549198328,433.67789058364804,431.5710947060954
4.080000000000001,0.6371894550259306,-12.149896687006212,23.15550852886166,5.922365515988627,6.2309080984224785,0.0,1.2297785976412021,-9.035752827834635,4.004887942166651,-0.04641617944393493,0.09113041342128646,0.0,442.36377079602687,441.6028887730159,441.2347908812914,442.5407930808736
4.14,0.7121228596547412,-12.702062122803895,23.39889768377096,5.919338040090533,6.236362931747054,0.0,1.2672883703650006,-9.370244211481653,4.106376111294621,-0.060098218400699246,0.09047759654291886,0.0,502.3863825812001,502.3449222172711,503.73988652859197,502.7479723841257
4.199999999999998,0.7888513544490591,-13.27197497866934,23.64166661609369,5.915714287220304,6.24209120995703,0.0,1.2898653740335293,-9.627813548270899,3.985522728774537,-0.0609976816278731,0.10394134753281803,0.0,434.8197832953314,435.95444673455273,434.9163468322276,434.83831126837106
4.259999999999997,0.8669619592414455,-13.858673427023103,23.880039822385516,5.911955105916956,6.248572772825083,0.0,1.31317060162523,-9.929623578161625,3.9591818507354537,-0.06618646874938189,0.11514330920131995,0.0,467.5730996193804,468.4547658171476,467.5157239485663,467.1085187452299
4.319999999999996,0.9462211110462142,-14.46240942483057,24.113430664665408,5.907805633576464,6.255728260035408,0.0,1.3282355327885047,-10.19599307277042,3.8201053583419826,-0.07588037962538903,0.1264206457180129,0.0,431.0766626458646,432.0420315242554,433.38183846382714,432.5622184266762
4.379999999999995,1.026324919601665,-15.083183215225793,24.340495120055444,5.903441575334604,6.262934396436629,0.0,1.3411977167515663,-10.497472792587766,3.7477654194660124,-0.06708941120823118,0.10285137444088709,0.0,457.20567071368885,455.3357430597704,455.44561798650267,456.1443986450818
4.439999999999993,1.1071004445245574,-15.72275033679981,24.564275959015728,5.899483318599351,6.26979214252086,0.0,1.350662461017658,-10.822382505818409,3.710375984717776,-0.06382394232615717,0.13070336205502184,0.0,468.2163281171396,470.38924944373247,469.7034784720306,469.95375496747243
4.499999999999992,1.1882963849756059,-16.381866439110592,24.78521893310719,5.896601007565289,6.277510932402411,0.0,1.3551209544830012,-11.149160919714125,3.6533041326394025,-0.027482376620723795,0.12418303849160102,0.0,466.41908764609263,465.92370067525866,464.02947627188416,466.8727313869448
4.559999999999991,1.2695964203955017,-17.05946415954255,24.99926794907942,5.895082469063334,0.0018549252649524561,0.0,1.3543013616751305,-11.438714029794252,3.4814370126573033,-0.02128299280534838,0.12797641612064428,0.0,428.6342216390472,428.97151734526204,429.2026676479018,429.72852406787047
4.6199999999999894,1.3507283664885548,-17.754716259161096,25.203000462057904,5.894286640474714,0.009670629493802707,0.0,1.3494926978706823,-11.737690775566216,3.3094128872158866,-0.000742022459250256,0.13447574193858308,0.0,428.67750415350207,429.2457881396786,429.4237097576506,431.1632470451618
4.679999999999988,1.4314011358467713,-18.469747078493416,25.400189984893014,5.893789501330062,0.017553831789300922,0.0,1.3388223734113882,-12.097723925341583,3.262523989230023,-0.031005080301737077,0.1243637382209664,0.0,472.4157822828571,471.6499002264361,473.7531609922926,471.4199153501394
4.739999999999987,1.511308935448742,-19.20604835022258,25.592989533878196,5.891490537041772,0.02500182258598027,0.0,1.3241051318227028,-12.44694443204626,3.1631706000282076,-0.05988184554852661,0.1236685037871461,0.0,457.70958871466826,457.66773418101394,458.8333760951868,456.53353850077315
4.799999999999986,1.5903242880381898,-19.96176800643175,25.775257989186724,5.887915926441387,0.032168864000750474,0.0,1.3092377289958521,-12.745434438077462,2.9122837826129455,-0.05897397469887294,0.1093051401742919,0.0,407.31143251000674,406.0385776082009,406.84972565244163,406.92817866838664
4.859999999999984,1.6681653102130445,-20.737881960147224,25.947532023128126,5.8843702400462305,0.038572034286519674,0.0,1.2848782147047937,-13.126441366808177,2.8287654728399003,-0.05933736706754775,0.10097466012070819,0.0,465.8531992623172,465.21055757444327,466.15988527186937,466.1292150640543
4.919999999999983,1.74447273534197,-21.536733478355742,26.113521671566073,5.880634053762055,0.04456400222571233,0.0,1.2581935195056586,-13.503518193091724,2.7029721579290285,-0.06889247615784776,0.09755334307439878,0.0,455.20736877463617,454.9417558845493,455.3812145645371,454.6132792706451
4.979999999999982,1.8191752048228151,-22.357697532144314,26.269738903930584,5.877316773109914,0.05060948819919897,0.0,1.2314328723150159,-13.863776668319714,2.5034193316172684,-0.03671594997691131,0.10649634317041401,0.0,431.74838693689543,432.5115418061304,431.68072099900314,434.38577946396816
5.0399999999999805,1.8919204958389146,-23.20260796774241,26.418358941971817,5.874809011519549,0.056759123248188104,0.0,1.19283108747295,-14.301452918091673,2.448752025786533,-0.05462588551081682,0.09297216315191542,0.0,483.70951189973096,482.6978048784109,483.4101041040404,482.0573911895892
